customer_name,customer_id,campaign_name,campaign_state,campaign_type,campaign_sub_type,campaign_id,data_day,country,device,network,currency,time_zone,month,clicks,impressions,cost,conversions,views,all_conversions,all_conversions_value,fetch_time,conversions_value,conversions_from_interactions_rate,cost_per_conversion,day_of_week,week_of_year,month_of_year,quarter,year,quarter_of_year,week_with_date
B_customer,72558742,钢琴App promotion-App-1,ENABLED,App,APP_CAMPAIGN,19006054010,2022/12/19,MG,MOBILE,Display Network,USD,Asia/Shanghai,Dec-22,0,1,0,0,0,0,0,2022/12/19 00:32,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
B_customer,72558742,钢琴App promotion-App-1,ENABLED,App,APP_CAMPAIGN,19006054010,2022/12/19,MA,MOBILE,Display Network,USD,Asia/Shanghai,Dec-22,0,3,0,0,0,0,0,2022/12/19 00:32,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
B_customer,72558742,钢琴App promotion-App-1,ENABLED,App,APP_CAMPAIGN,19006054010,2022/12/19,KG,MOBILE,Display Network,USD,Asia/Shanghai,Dec-22,0,1,0,0,0,0,0,2022/12/19 00:32,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
B_customer,72558742,钢琴App promotion-App-1,ENABLED,App,APP_CAMPAIGN,19006054010,2022/12/19,IQ,MOBILE,Display Network,USD,Asia/Shanghai,Dec-22,0,3,0,0,0,0,0,2022/12/19 00:32,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
B_customer,72558742,钢琴App promotion-App-1,ENABLED,App,APP_CAMPAIGN,19006054010,2022/12/19,IN,MOBILE,Display Network,USD,Asia/Shanghai,Dec-22,1,1,0.0003249,0,0,0,0,2022/12/19 00:32,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
B_customer,72558742,钢琴App promotion-App-1,ENABLED,App,APP_CAMPAIGN,19006054010,2022/12/19,HT,MOBILE,Display Network,USD,Asia/Shanghai,Dec-22,0,2,0,0,0,0,0,2022/12/19 00:32,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
B_customer,72558742,钢琴App promotion-App-1,ENABLED,App,APP_CAMPAIGN,19006054010,2022/12/19,GT,MOBILE,Display Network,USD,Asia/Shanghai,Dec-22,0,1,0,0,0,0,0,2022/12/19 00:32,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
B_customer,72558742,钢琴App promotion-App-1,ENABLED,App,APP_CAMPAIGN,19006054010,2022/12/19,DZ,TABLET,Display Network,USD,Asia/Shanghai,Dec-22,0,1,0,0,0,0,0,2022/12/19 00:32,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
B_customer,72558742,钢琴App promotion-App-1,ENABLED,App,APP_CAMPAIGN,19006054010,2022/12/19,DZ,MOBILE,Display Network,USD,Asia/Shanghai,Dec-22,0,6,0,0,0,0,0,2022/12/19 00:32,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
B_customer,72558742,钢琴App promotion-App-1,ENABLED,App,APP_CAMPAIGN,19006054010,2022/12/19,BY,MOBILE,Display Network,USD,Asia/Shanghai,Dec-22,0,1,0,0,0,0,0,2022/12/19 00:32,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
B_customer,72558742,钢琴App promotion-App-1,ENABLED,App,APP_CAMPAIGN,19006054010,2022/12/19,BO,TABLET,Display Network,USD,Asia/Shanghai,Dec-22,0,1,0,0,0,0,0,2022/12/19 00:32,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
B_customer,72558742,钢琴App promotion-App-1,ENABLED,App,APP_CAMPAIGN,19006054010,2022/12/19,BO,MOBILE,Display Network,USD,Asia/Shanghai,Dec-22,0,1,0,0,0,0,0,2022/12/19 00:32,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
B_customer,72558742,钢琴App promotion-App-1,ENABLED,App,APP_CAMPAIGN,19006054010,2022/12/19,BD,MOBILE,Display Network,USD,Asia/Shanghai,Dec-22,0,1,0,0,0,0,0,2022/12/19 00:32,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
B_customer,72558742,钢琴App promotion-App-1,ENABLED,App,APP_CAMPAIGN,19006054010,2022/12/19,AR,TABLET,Google search,USD,Asia/Shanghai,Dec-22,0,1,0,0,0,0,0,2022/12/19 00:32,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
B_customer,72558742,钢琴App promotion-App-1,ENABLED,App,APP_CAMPAIGN,19006054010,2022/12/19,AR,MOBILE,Google search,USD,Asia/Shanghai,Dec-22,2,31,0.000924,1,0,1,0,2022/12/19 00:32,0,0.5,3080,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
B_customer,72558742,钢琴App promotion-App-1,ENABLED,App,APP_CAMPAIGN,19006054010,2022/12/19,2192,MOBILE,Display Network,USD,Asia/Shanghai,Dec-22,0,1,0,0,0,0,0,2022/12/19 00:32,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
C_customer,72227747,App promotion-App-1,ENABLED,App,APP_CAMPAIGN,18728168345,2022/12/19,MY,MOBILE,Display Network,USD,Asia/Shanghai,Dec-22,0,1,0,0,0,0,0,2022/12/19 00:32,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
C_customer,72227747,App promotion-App-1,ENABLED,App,APP_CAMPAIGN,18728168345,2022/12/19,ID,TABLET,Google search,USD,Asia/Shanghai,Dec-22,0,1,0,0,0,0,0,2022/12/19 00:32,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
C_customer,72227747,App promotion-App-1,ENABLED,App,APP_CAMPAIGN,18728168345,2022/12/19,ID,MOBILE,Google search,USD,Asia/Shanghai,Dec-22,3,6,0.0033003,2,0,2,0,2022/12/19 00:32,0,0.6666,5500.5,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
C_customer,72227747,App promotion-App-1,ENABLED,App,APP_CAMPAIGN,18728168345,2022/12/19,ID,MOBILE,Display Network,USD,Asia/Shanghai,Dec-22,0,1,0,0,0,0,0,2022/12/19 00:32,0,0,0,1,51,12,4,2022,2022Q4,第51周(12/19~12/25)
